cell_id,batch,cycle,soh
MATR_b1c0,b1,1,0.973353818181818
MATR_b1c0,b1,2,0.9744549999999998
MATR_b1c0,b1,3,0.9750086363636363
MATR_b1c0,b1,4,0.9756127272727273
MATR_b1c0,b1,5,0.9759782727272726
MATR_b1c0,b1,6,0.9763560909090909
MATR_b1c0,b1,7,0.9767037272727271
MATR_b1c0,b1,8,0.9768110909090907
MATR_b1c0,b1,9,0.9768520909090909
MATR_b1c0,b1,10,0.9770739999999999
MATR_b1c0,b1,11,0.9762062727272727
MATR_b1c0,b1,12,0.977323818181818
MATR_b1c0,b1,13,0.9755382727272727
MATR_b1c0,b1,14,0.9780368181818181
MATR_b1c0,b1,15,0.9749136363636364
MATR_b1c0,b1,16,0.9783634545454544
MATR_b1c0,b1,17,0.9783519090909091
MATR_b1c0,b1,18,0.9785712727272726
MATR_b1c0,b1,19,0.978679
MATR_b1c0,b1,20,0.9787759999999999
MATR_b1c0,b1,21,0.9787595454545455
MATR_b1c0,b1,22,0.9776826363636364
MATR_b1c0,b1,23,0.9787721818181817
MATR_b1c0,b1,24,0.9786772727272727
MATR_b1c0,b1,25,0.9786976363636364
MATR_b1c0,b1,26,0.9786637272727272
MATR_b1c0,b1,27,0.978617909090909
MATR_b1c0,b1,28,0.9787162727272727
MATR_b1c0,b1,29,0.9787456363636363
MATR_b1c0,b1,30,0.9787505454545454
MATR_b1c0,b1,31,0.9787273636363636
MATR_b1c0,b1,32,0.9787562727272726
MATR_b1c0,b1,33,0.9787332727272727
MATR_b1c0,b1,34,0.9787827272727273
MATR_b1c0,b1,35,0.978762
MATR_b1c0,b1,36,0.9787924545454544
MATR_b1c0,b1,37,0.9787733636363636
MATR_b1c0,b1,38,0.9788319090909089
MATR_b1c0,b1,39,0.9788171818181818
MATR_b1c0,b1,40,0.9787816363636364
MATR_b1c0,b1,41,0.9787952727272726
MATR_b1c0,b1,42,0.9789467272727271
MATR_b1c0,b1,43,0.9787777272727272
MATR_b1c0,b1,44,0.9787871818181818
MATR_b1c0,b1,45,0.9787873636363635
MATR_b1c0,b1,46,0.9766413636363634
MATR_b1c0,b1,47,0.978932090909091
MATR_b1c0,b1,48,0.9788692727272726
MATR_b1c0,b1,49,0.9788255454545455
MATR_b1c0,b1,50,0.9787972727272728
MATR_b1c0,b1,51,0.978819
MATR_b1c0,b1,52,0.9788954545454546
MATR_b1c0,b1,53,0.9787681818181818
MATR_b1c0,b1,54,0.9787765454545453
MATR_b1c0,b1,55,0.9776341818181818
MATR_b1c0,b1,56,0.9787143636363634
MATR_b1c0,b1,57,0.9775116363636362
MATR_b1c0,b1,58,0.9788221818181816
MATR_b1c0,b1,59,0.9790021818181818
MATR_b1c0,b1,60,0.9791419999999998
MATR_b1c0,b1,61,0.9791658181818182
MATR_b1c0,b1,62,0.9790733636363635
MATR_b1c0,b1,63,0.9786541818181816
MATR_b1c0,b1,64,0.9786938181818181
MATR_b1c0,b1,65,0.978793090909091
MATR_b1c0,b1,66,0.9786675454545454
MATR_b1c0,b1,67,0.9787705454545454
MATR_b1c0,b1,68,0.9787274545454544
MATR_b1c0,b1,69,0.9775768181818182
MATR_b1c0,b1,70,0.9785429090909089
MATR_b1c0,b1,71,0.9773999999999999
MATR_b1c0,b1,72,0.9785214545454544
MATR_b1c0,b1,73,0.9784102727272727
MATR_b1c0,b1,74,0.9784785454545453
MATR_b1c0,b1,75,0.9784456363636364
MATR_b1c0,b1,76,0.9784719999999999
MATR_b1c0,b1,77,0.9783677272727273
MATR_b1c0,b1,78,0.9783968181818181
MATR_b1c0,b1,79,0.9784039999999999
MATR_b1c0,b1,80,0.9783631818181817
MATR_b1c0,b1,81,0.978352909090909
MATR_b1c0,b1,82,0.9783877272727272
MATR_b1c0,b1,83,0.9784844545454544
MATR_b1c0,b1,84,0.9782283636363636
MATR_b1c0,b1,85,0.9783876363636362
MATR_b1c0,b1,86,0.9782299999999998
MATR_b1c0,b1,87,0.9772239999999999
MATR_b1c0,b1,88,0.9782953636363635
MATR_b1c0,b1,89,0.9782186363636363
MATR_b1c0,b1,90,0.9770980909090907
MATR_b1c0,b1,91,0.9781729090909089
MATR_b1c0,b1,92,0.9780895454545454
MATR_b1c0,b1,93,0.9780222727272726
MATR_b1c0,b1,94,0.9780684545454545
MATR_b1c0,b1,95,0.9780380909090908
MATR_b1c0,b1,96,0.9781010909090908
MATR_b1c0,b1,97,0.9780712727272726
MATR_b1c0,b1,98,0.9781023636363636
MATR_b1c0,b1,99,0.9780377272727271
MATR_b1c0,b1,100,0.9779896363636363
MATR_b1c0,b1,101,0.978019818181818
MATR_b1c0,b1,102,0.9779848181818181
MATR_b1c0,b1,103,0.9780252727272726
MATR_b1c0,b1,104,0.9780585454545453
MATR_b1c0,b1,105,0.977853
MATR_b1c0,b1,106,0.9779508181818182
MATR_b1c0,b1,107,0.9779347272727271
MATR_b1c0,b1,108,0.9778779090909091
MATR_b1c0,b1,109,0.9778392727272726
MATR_b1c0,b1,110,0.9778373636363635
MATR_b1c0,b1,111,0.9778817272727273
MATR_b1c0,b1,112,0.9778146363636363
MATR_b1c0,b1,113,0.9765442727272726
MATR_b1c0,b1,114,0.977852909090909
MATR_b1c0,b1,115,0.9778210909090909
MATR_b1c0,b1,116,0.9777405454545454
MATR_b1c0,b1,117,0.9777313636363636
MATR_b1c0,b1,118,0.9776261818181817
MATR_b1c0,b1,119,0.9775011818181817
MATR_b1c0,b1,120,0.9774672727272725
MATR_b1c0,b1,121,0.9774768181818181
MATR_b1c0,b1,122,0.9774373636363636
MATR_b1c0,b1,123,0.9774659090909089
MATR_b1c0,b1,124,0.9774800909090907
MATR_b1c0,b1,125,0.977490909090909
MATR_b1c0,b1,126,0.9775341818181817
MATR_b1c0,b1,127,0.9774715454545454
MATR_b1c0,b1,128,0.9774063636363636
MATR_b1c0,b1,129,0.9773876363636363
MATR_b1c0,b1,130,0.9761430909090909
MATR_b1c0,b1,131,0.977034909090909
MATR_b1c0,b1,132,0.9767682727272726
MATR_b1c0,b1,133,0.9753153636363636
MATR_b1c0,b1,134,0.975312818181818
MATR_b1c0,b1,135,0.9768363636363635
MATR_b1c0,b1,136,0.9757536363636362
MATR_b1c0,b1,137,0.9770626363636363
MATR_b1c0,b1,138,0.9770438181818181
MATR_b1c0,b1,139,0.973667
MATR_b1c0,b1,140,0.9769694545454544
MATR_b1c0,b1,141,0.9770179999999999
MATR_b1c0,b1,142,0.9769914545454546
MATR_b1c0,b1,143,0.9747259999999999
MATR_b1c0,b1,144,0.9758134545454544
MATR_b1c0,b1,145,0.9768535454545454
MATR_b1c0,b1,146,0.9767157272727272
MATR_b1c0,b1,147,0.9764435454545455
MATR_b1c0,b1,148,0.9767410909090909
MATR_b1c0,b1,149,0.9767072727272726
MATR_b1c0,b1,150,0.9766902727272727
MATR_b1c0,b1,151,0.9766151818181817
MATR_b1c0,b1,152,0.9765732727272726
MATR_b1c0,b1,153,0.9763344545454544
MATR_b1c0,b1,154,0.9756505454545453
MATR_b1c0,b1,155,0.9760746363636363
MATR_b1c0,b1,156,0.976168
MATR_b1c0,b1,157,0.9762691818181818
MATR_b1c0,b1,158,0.9766133636363635
MATR_b1c0,b1,159,0.9754611818181818
MATR_b1c0,b1,160,0.975508818181818
MATR_b1c0,b1,161,0.9741577272727272
MATR_b1c0,b1,162,0.9740327272727273
MATR_b1c0,b1,163,0.9715475454545454
MATR_b1c0,b1,164,0.9706439999999998
MATR_b1c0,b1,165,0.975
MATR_b1c0,b1,166,0.9760234545454546
MATR_b1c0,b1,167,0.9754705454545454
MATR_b1c0,b1,168,0.9761517272727273
MATR_b1c0,b1,169,0.976308
MATR_b1c0,b1,170,0.9740774545454544
MATR_b1c0,b1,171,0.9739856363636363
MATR_b1c0,b1,172,0.9727412727272726
MATR_b1c0,b1,173,0.9672105454545454
MATR_b1c0,b1,174,0.9707353636363635
MATR_b1c0,b1,175,0.9741677272727272
MATR_b1c0,b1,176,0.9719450909090908
MATR_b1c0,b1,177,0.9741090909090908
MATR_b1c0,b1,178,0.9729188181818181
MATR_b1c0,b1,179,0.9740708181818182
MATR_b1c0,b1,180,0.9761514545454544
MATR_b1c0,b1,181,0.975888818181818
MATR_b1c0,b1,182,0.9758293636363635
MATR_b1c0,b1,183,0.9757417272727272
MATR_b1c0,b1,184,0.9756943636363636
MATR_b1c0,b1,185,0.9755840909090909
MATR_b1c0,b1,186,0.9754027272727271
MATR_b1c0,b1,187,0.9744853636363636
MATR_b1c0,b1,188,0.9741910909090908
MATR_b1c0,b1,189,0.9749731818181818
MATR_b1c0,b1,190,0.9753307272727271
MATR_b1c0,b1,191,0.9755417272727271
MATR_b1c0,b1,192,0.9724041818181817
MATR_b1c0,b1,193,0.973583
MATR_b1c0,b1,194,0.9679534545454546
MATR_b1c0,b1,195,0.970191818181818
MATR_b1c0,b1,196,0.9720774545454544
MATR_b1c0,b1,197,0.9676406363636364
MATR_b1c0,b1,198,0.9720434545454545
MATR_b1c0,b1,199,0.9754192727272726
MATR_b1c0,b1,200,0.9745011818181818
MATR_b1c0,b1,201,0.9758932727272726
MATR_b1c0,b1,202,0.9737369090909089
MATR_b1c0,b1,203,0.9753053636363637
MATR_b1c0,b1,204,0.9714687272727272
MATR_b1c0,b1,205,0.9747775454545453
MATR_b1c0,b1,206,0.9747352727272727
MATR_b1c0,b1,207,0.9755325454545455
MATR_b1c0,b1,208,0.9753514545454544
MATR_b1c0,b1,209,0.9753052727272726
MATR_b1c0,b1,210,0.9752797272727273
MATR_b1c0,b1,211,0.9752545454545455
MATR_b1c0,b1,212,0.975154
MATR_b1c0,b1,213,0.9750682727272726
MATR_b1c0,b1,214,0.9740829090909091
MATR_b1c0,b1,215,0.9750265454545454
MATR_b1c0,b1,216,0.9747783636363635
MATR_b1c0,b1,217,0.9747511818181818
MATR_b1c0,b1,218,0.9729997272727272
MATR_b1c0,b1,219,0.9735458181818181
MATR_b1c0,b1,220,0.9743224545454545
MATR_b1c0,b1,221,0.9746199090909089
MATR_b1c0,b1,222,0.975148909090909
MATR_b1c0,b1,223,0.9715117272727273
MATR_b1c0,b1,224,0.9715880909090909
MATR_b1c0,b1,225,0.9691880909090909
MATR_b1c0,b1,226,0.9690296363636363
MATR_b1c0,b1,227,0.9708306363636363
MATR_b1c0,b1,228,0.9714070909090907
MATR_b1c0,b1,229,0.9741217272727272
MATR_b1c0,b1,230,0.9750094545454545
MATR_b1c0,b1,231,0.9749468181818182
MATR_b1c0,b1,232,0.9748196363636363
MATR_b1c0,b1,233,0.9747999999999998
MATR_b1c0,b1,234,0.9690668181818181
MATR_b1c0,b1,235,0.9734317272727272
MATR_b1c0,b1,236,0.9722880909090909
MATR_b1c0,b1,237,0.9667323636363636
MATR_b1c0,b1,238,0.9722183636363636
MATR_b1c0,b1,239,0.9710474545454546
MATR_b1c0,b1,240,0.9731973636363636
MATR_b1c0,b1,241,0.974114909090909
MATR_b1c0,b1,242,0.9737357272727273
MATR_b1c0,b1,243,0.9739269090909091
MATR_b1c0,b1,244,0.9739432727272725
MATR_b1c0,b1,245,0.9740432727272726
MATR_b1c0,b1,246,0.9739573636363636
MATR_b1c0,b1,247,0.9742683636363635
MATR_b1c0,b1,248,0.9738072727272726
MATR_b1c0,b1,249,0.9720100909090909
MATR_b1c0,b1,250,0.9722283636363636
MATR_b1c0,b1,251,0.9739215454545453
MATR_b1c0,b1,252,0.9696094545454544
MATR_b1c0,b1,253,0.9742446363636363
MATR_b1c0,b1,254,0.970990909090909
MATR_b1c0,b1,255,0.9565494545454544
MATR_b1c0,b1,256,0.9630997272727272
MATR_b1c0,b1,257,0.9661109090909089
MATR_b1c0,b1,258,0.9683827272727271
MATR_b1c0,b1,259,0.9705176363636363
MATR_b1c0,b1,260,0.973931909090909
MATR_b1c0,b1,261,0.9733218181818181
MATR_b1c0,b1,262,0.9731172727272727
MATR_b1c0,b1,263,0.9726114545454545
MATR_b1c0,b1,264,0.9704126363636364
MATR_b1c0,b1,265,0.9708190909090908
MATR_b1c0,b1,266,0.9736595454545454
MATR_b1c0,b1,267,0.9735986363636362
MATR_b1c0,b1,268,0.9735629999999998
MATR_b1c0,b1,269,0.9734921818181816
MATR_b1c0,b1,270,0.9724767272727272
MATR_b1c0,b1,271,0.9731753636363636
MATR_b1c0,b1,272,0.9734406363636362
MATR_b1c0,b1,273,0.9733663636363635
MATR_b1c0,b1,274,0.9732834545454545
MATR_b1c0,b1,275,0.9728158181818182
MATR_b1c0,b1,276,0.972971818181818
MATR_b1c0,b1,277,0.9726446363636363
MATR_b1c0,b1,278,0.9726717272727271
MATR_b1c0,b1,279,0.9719907272727272
MATR_b1c0,b1,280,0.9696561818181818
MATR_b1c0,b1,281,0.9693511818181818
MATR_b1c0,b1,282,0.9683144545454545
MATR_b1c0,b1,283,0.9719101818181817
MATR_b1c0,b1,284,0.9713884545454544
MATR_b1c0,b1,285,0.9735201818181817
MATR_b1c0,b1,286,0.9717948181818181
MATR_b1c0,b1,287,0.9723496363636362
MATR_b1c0,b1,288,0.9725466363636363
MATR_b1c0,b1,289,0.9728511818181816
MATR_b1c0,b1,290,0.9727429999999999
MATR_b1c0,b1,291,0.9725724545454546
MATR_b1c0,b1,292,0.9678465454545454
MATR_b1c0,b1,293,0.9706090909090908
MATR_b1c0,b1,294,0.970033818181818
MATR_b1c0,b1,295,0.972691909090909
MATR_b1c0,b1,296,0.9725785454545454
MATR_b1c0,b1,297,0.9724939999999999
MATR_b1c0,b1,298,0.9723779090909089
MATR_b1c0,b1,299,0.9726204545454545
MATR_b1c0,b1,300,0.9726229999999999
MATR_b1c0,b1,301,0.9719341818181818
MATR_b1c0,b1,302,0.9697676363636362
MATR_b1c0,b1,303,0.9716916363636362
MATR_b1c0,b1,304,0.9719471818181817
MATR_b1c0,b1,305,0.9719922727272727
MATR_b1c0,b1,306,0.9723698181818182
MATR_b1c0,b1,307,0.9724267272727272
MATR_b1c0,b1,308,0.9712833636363635
MATR_b1c0,b1,309,0.9720701818181817
MATR_b1c0,b1,310,0.9662475454545454
MATR_b1c0,b1,311,0.9679318181818181
MATR_b1c0,b1,312,0.9680589999999998
MATR_b1c0,b1,313,0.9718501818181818
MATR_b1c0,b1,314,0.9713600909090908
MATR_b1c0,b1,315,0.9721217272727272
MATR_b1c0,b1,316,0.9721035454545454
MATR_b1c0,b1,317,0.972097
MATR_b1c0,b1,318,0.9721386363636362
MATR_b1c0,b1,319,0.9709062727272727
MATR_b1c0,b1,320,0.9705271818181817
MATR_b1c0,b1,321,0.9704081818181818
MATR_b1c0,b1,322,0.9692469090909092
MATR_b1c0,b1,323,0.9699945454545453
MATR_b1c0,b1,324,0.9714489999999999
MATR_b1c0,b1,325,0.9708901818181817
MATR_b1c0,b1,326,0.9713544545454545
MATR_b1c0,b1,327,0.9703095454545454
MATR_b1c0,b1,328,0.970073909090909
MATR_b1c0,b1,329,0.9699291818181818
MATR_b1c0,b1,330,0.9677509999999998
MATR_b1c0,b1,331,0.9676383636363636
MATR_b1c0,b1,332,0.9723026363636363
MATR_b1c0,b1,333,0.9716165454545452
MATR_b1c0,b1,334,0.9729737272727272
MATR_b1c0,b1,335,0.9730366363636364
MATR_b1c0,b1,336,0.9730309999999999
MATR_b1c0,b1,337,0.9727536363636362
MATR_b1c0,b1,338,0.9699992727272726
MATR_b1c0,b1,339,0.9708549090909089
MATR_b1c0,b1,340,0.9723349999999998
MATR_b1c0,b1,341,0.9704653636363635
MATR_b1c0,b1,342,0.9703691818181817
MATR_b1c0,b1,343,0.9707112727272726
MATR_b1c0,b1,344,0.9719458181818181
MATR_b1c0,b1,345,0.9718738181818181
MATR_b1c0,b1,346,0.9718537272727271
MATR_b1c0,b1,347,0.9706125454545452
MATR_b1c0,b1,348,0.968583909090909
MATR_b1c0,b1,349,0.9697018181818181
MATR_b1c0,b1,350,0.9684081818181817
MATR_b1c0,b1,351,0.9702936363636363
MATR_b1c0,b1,352,0.9711901818181818
MATR_b1c0,b1,353,0.9718335454545454
MATR_b1c0,b1,354,0.9706579999999999
MATR_b1c0,b1,355,0.9643050909090908
MATR_b1c0,b1,356,0.9704534545454545
MATR_b1c0,b1,357,0.9682412727272726
MATR_b1c0,b1,358,0.9681814545454545
MATR_b1c0,b1,359,0.9707876363636363
MATR_b1c0,b1,360,0.9712834545454545
MATR_b1c0,b1,361,0.9711085454545454
MATR_b1c0,b1,362,0.9716301818181817
MATR_b1c0,b1,363,0.9720002727272727
MATR_b1c0,b1,364,0.9719885454545453
MATR_b1c0,b1,365,0.9717209090909091
MATR_b1c0,b1,366,0.9715830909090908
MATR_b1c0,b1,367,0.9714894545454544
MATR_b1c0,b1,368,0.9677441818181817
MATR_b1c0,b1,369,0.9706593636363635
MATR_b1c0,b1,370,0.9705722727272726
MATR_b1c0,b1,371,0.9705110909090908
MATR_b1c0,b1,372,0.9705322727272727
MATR_b1c0,b1,373,0.9708675454545453
MATR_b1c0,b1,374,0.9686408181818181
MATR_b1c0,b1,375,0.9684964545454544
MATR_b1c0,b1,376,0.9663165454545453
MATR_b1c0,b1,377,0.9631414545454544
MATR_b1c0,b1,378,0.9685151818181817
MATR_b1c0,b1,379,0.9710171818181818
MATR_b1c0,b1,380,0.9709124545454545
MATR_b1c0,b1,381,0.9708291818181818
MATR_b1c0,b1,382,0.9702803636363635
MATR_b1c0,b1,383,0.970385909090909
MATR_b1c0,b1,384,0.9705452727272726
MATR_b1c0,b1,385,0.9710558181818181
MATR_b1c0,b1,386,0.9698076363636363
MATR_b1c0,b1,387,0.9544651818181817
MATR_b1c0,b1,388,0.9534380909090908
MATR_b1c0,b1,389,0.9463492727272727
MATR_b1c0,b1,390,0.9588481818181817
MATR_b1c0,b1,391,0.9694034545454545
MATR_b1c0,b1,392,0.9669769999999999
MATR_b1c0,b1,393,0.9692138181818181
MATR_b1c0,b1,394,0.9703990909090908
MATR_b1c0,b1,395,0.9666261818181817
MATR_b1c0,b1,396,0.9679542727272725
MATR_b1c0,b1,397,0.9683932727272727
MATR_b1c0,b1,398,0.9669802727272727
MATR_b1c0,b1,399,0.9689934545454545
MATR_b1c0,b1,400,0.9654475454545454
MATR_b1c0,b1,401,0.9631417272727271
MATR_b1c0,b1,402,0.9618872727272727
MATR_b1c0,b1,403,0.9499641818181818
MATR_b1c0,b1,404,0.9644413636363635
MATR_b1c0,b1,405,0.9589384545454545
MATR_b1c0,b1,406,0.9478722727272727
MATR_b1c0,b1,407,0.9699622727272725
MATR_b1c0,b1,408,0.9687908181818181
MATR_b1c0,b1,409,0.968795
MATR_b1c0,b1,410,0.9695802727272725
MATR_b1c0,b1,411,0.9663108181818181
MATR_b1c0,b1,412,0.959653818181818
MATR_b1c0,b1,413,0.9699676363636364
MATR_b1c0,b1,414,0.9678059090909091
MATR_b1c0,b1,415,0.949047818181818
MATR_b1c0,b1,416,0.9600365454545453
MATR_b1c0,b1,417,0.9699157272727272
MATR_b1c0,b1,418,0.9693484545454545
MATR_b1c0,b1,419,0.9697755454545453
MATR_b1c0,b1,420,0.969213909090909
MATR_b1c0,b1,421,0.9670981818181819
MATR_b1c0,b1,422,0.9670934545454544
MATR_b1c0,b1,423,0.9681164545454544
MATR_b1c0,b1,424,0.9668471818181819
MATR_b1c0,b1,425,0.9678561818181817
MATR_b1c0,b1,426,0.9557810909090909
MATR_b1c0,b1,427,0.9656451818181817
MATR_b1c0,b1,428,0.958976818181818
MATR_b1c0,b1,429,0.9601145454545453
MATR_b1c0,b1,430,0.9589593636363636
MATR_b1c0,b1,431,0.9455728181818182
MATR_b1c0,b1,432,0.9600387272727272
MATR_b1c0,b1,433,0.9676794545454545
MATR_b1c0,b1,434,0.9664308181818181
MATR_b1c0,b1,435,0.9676233636363637
MATR_b1c0,b1,436,0.9684253636363636
MATR_b1c0,b1,437,0.9641482727272727
MATR_b1c0,b1,438,0.9653472727272726
MATR_b1c0,b1,439,0.9640299090909089
MATR_b1c0,b1,440,0.965926909090909
MATR_b1c0,b1,441,0.9672212727272728
MATR_b1c0,b1,442,0.9687553636363635
MATR_b1c0,b1,443,0.9690504545454545
MATR_b1c0,b1,444,0.9676150909090907
MATR_b1c0,b1,445,0.9629532727272727
MATR_b1c0,b1,446,0.9675845454545454
MATR_b1c0,b1,447,0.9684370909090908
MATR_b1c0,b1,448,0.9684542727272726
MATR_b1c0,b1,449,0.9683321818181817
MATR_b1c0,b1,450,0.9680347272727272
MATR_b1c0,b1,451,0.9679511818181816
MATR_b1c0,b1,452,0.9679126363636363
MATR_b1c0,b1,453,0.966570909090909
MATR_b1c0,b1,454,0.958876
MATR_b1c0,b1,455,0.966627909090909
MATR_b1c0,b1,456,0.967316
MATR_b1c0,b1,457,0.9643345454545453
MATR_b1c0,b1,458,0.964562909090909
MATR_b1c0,b1,459,0.9677431818181818
MATR_b1c0,b1,460,0.9635797272727272
MATR_b1c0,b1,461,0.9666317272727273
MATR_b1c0,b1,462,0.9654690909090909
MATR_b1c0,b1,463,0.9640290909090908
MATR_b1c0,b1,464,0.9665967272727272
MATR_b1c0,b1,465,0.9631012727272725
MATR_b1c0,b1,466,0.9668166363636362
MATR_b1c0,b1,467,0.963728
MATR_b1c0,b1,468,0.9616570909090909
MATR_b1c0,b1,469,0.9647169999999999
MATR_b1c0,b1,470,0.9469389090909089
MATR_b1c0,b1,471,0.9647864545454544
MATR_b1c0,b1,472,0.9679156363636362
MATR_b1c0,b1,473,0.9678870909090909
MATR_b1c0,b1,474,0.9674542727272727
MATR_b1c0,b1,475,0.9674793636363636
MATR_b1c0,b1,476,0.9666734545454544
MATR_b1c0,b1,477,0.9672585454545454
MATR_b1c0,b1,478,0.9605732727272728
MATR_b1c0,b1,479,0.9551528181818181
MATR_b1c0,b1,480,0.9619163636363636
MATR_b1c0,b1,481,0.96146
MATR_b1c0,b1,482,0.9605781818181817
MATR_b1c0,b1,483,0.9647901818181817
MATR_b1c0,b1,484,0.9560690909090909
MATR_b1c0,b1,485,0.9593640909090908
MATR_b1c0,b1,486,0.9660925454545453
MATR_b1c0,b1,487,0.9646050909090909
MATR_b1c0,b1,488,0.9647099090909091
MATR_b1c0,b1,489,0.9658482727272727
MATR_b1c0,b1,490,0.965839909090909
MATR_b1c0,b1,491,0.966015818181818
MATR_b1c0,b1,492,0.9658454545454545
MATR_b1c0,b1,493,0.9655762727272728
MATR_b1c0,b1,494,0.9631074545454545
MATR_b1c0,b1,495,0.9633150909090908
MATR_b1c0,b1,496,0.9658921818181817
MATR_b1c0,b1,497,0.9660437272727272
MATR_b1c0,b1,498,0.9649127272727273
MATR_b1c0,b1,499,0.9655896363636363
MATR_b1c0,b1,500,0.9645438181818181
MATR_b1c0,b1,501,0.9616246363636364
MATR_b1c0,b1,502,0.964041909090909
MATR_b1c0,b1,503,0.9650734545454545
MATR_b1c0,b1,504,0.9652368181818182
MATR_b1c0,b1,505,0.9654530909090908
MATR_b1c0,b1,506,0.9618584545454544
MATR_b1c0,b1,507,0.9571567272727273
MATR_b1c0,b1,508,0.9562839999999999
MATR_b1c0,b1,509,0.958836
MATR_b1c0,b1,510,0.9430811818181818
MATR_b1c0,b1,511,0.9586306363636363
MATR_b1c0,b1,512,0.9651645454545454
MATR_b1c0,b1,513,0.9647032727272727
MATR_b1c0,b1,514,0.9607180909090909
MATR_b1c0,b1,515,0.9623333636363637
MATR_b1c0,b1,516,0.962565909090909
MATR_b1c0,b1,517,0.9604280909090909
MATR_b1c0,b1,518,0.9637646363636363
MATR_b1c0,b1,519,0.9639561818181818
MATR_b1c0,b1,520,0.9484906363636363
MATR_b1c0,b1,521,0.9583492727272725
MATR_b1c0,b1,522,0.9647535454545453
MATR_b1c0,b1,523,0.9594074545454545
MATR_b1c0,b1,524,0.9507589999999999
MATR_b1c0,b1,525,0.938138
MATR_b1c0,b1,526,0.9433673636363635
MATR_b1c0,b1,527,0.9642006363636364
MATR_b1c0,b1,528,0.9601639999999998
MATR_b1c0,b1,529,0.9642111818181817
MATR_b1c0,b1,530,0.9499978181818182
MATR_b1c0,b1,531,0.9585634545454544
MATR_b1c0,b1,532,0.9535504545454545
MATR_b1c0,b1,533,0.9594922727272726
MATR_b1c0,b1,534,0.956086909090909
MATR_b1c0,b1,535,0.9592676363636362
MATR_b1c0,b1,536,0.9619515454545454
MATR_b1c0,b1,537,0.9614668181818181
MATR_b1c0,b1,538,0.9639247272727273
MATR_b1c0,b1,539,0.9629182727272727
MATR_b1c0,b1,540,0.9628446363636364
MATR_b1c0,b1,541,0.9605158181818182
MATR_b1c0,b1,542,0.9537853636363635
