iteration,gradient_norm
1,1.14491868019104
2,1.1171175241470337
3,1.085836410522461
4,1.0476059913635254
5,1.0071855783462524
6,0.9585939049720764
7,0.9021838307380676
8,0.8371891975402832
9,0.7566885948181152
10,0.6631876826286316
11,0.5510188937187195
12,0.4118067920207977
13,0.2599254846572876
14,0.086107812821865
15,0.1006091460585594
16,0.2493698447942733
17,0.3424723744392395
18,0.3747538030147552
19,0.3787342309951782
20,0.3741068243980407
21,0.3589366674423218
22,0.3239379227161407
23,0.284016489982605
24,0.2295139580965042
25,0.1831727921962738
26,0.1164150163531303
27,0.0602914318442344
28,0.0268088430166244
29,0.0423699133098125
30,0.0808010548353195
31,0.09792510420084
32,0.1210008263587951
33,0.1398721486330032
34,0.1531758457422256
35,0.1483750641345977
36,0.1534285992383957
37,0.1514770686626434
38,0.136223167181015
39,0.1293231695890426
40,0.103571705520153
41,0.0900975465774536
42,0.0713036507368087
43,0.0532935373485088
44,0.035466581583023
45,0.0261436272412538
46,0.0284616276621818
47,0.0375235266983509
48,0.0461112782359123
49,0.0631851479411125
50,0.0594458617269992
51,0.065713882446289
52,0.0731548368930816
53,0.075776107609272
54,0.0629606693983078
55,0.0632870495319366
56,0.0607702359557151
57,0.0475174114108085
58,0.0438461415469646
59,0.0449411943554878
60,0.0277488026767969
61,0.0300870090723037
62,0.0253159031271934
63,0.024389648810029
64,0.0277549922466278
65,0.0318832844495773
66,0.0338491573929786
67,0.0336989685893058
68,0.0355372130870819
69,0.033203400671482
70,0.0283819306641817
71,0.031850729137659
72,0.0298289991915226
73,0.026323352009058
74,0.0257315356284379
75,0.0270187221467494
76,0.028461281210184
77,0.026486674323678
78,0.0345478653907775
79,0.0291000455617904
80,0.0335652343928813
81,0.036125048995018
82,0.035460490733385
83,0.0352680534124374
84,0.0305496640503406
85,0.0304159857332706
86,0.0308642759919166
87,0.0305773969739675
88,0.0290227774530649
89,0.0284381080418825
90,0.0274998564273118
91,0.0293119922280311
92,0.0273644104599952
93,0.0264580883085727
94,0.0269033107906579
95,0.0264640338718891
96,0.0299816746264696
97,0.0275594349950552
98,0.0267926435917615
99,0.027774753049016
100,0.0303694177418947
101,0.02907688356935978
102,0.03281359747052193
103,0.028752753511071205
104,0.03158241882920265
105,0.03482245281338692
106,0.03365388885140419
107,0.028881264850497246
108,0.031481023877859116
109,0.034570250660181046
110,0.029294641688466072
111,0.0290363859385252
112,0.03052908182144165
113,0.029830550774931908
114,0.03530098497867584
115,0.02990628592669964
116,0.031045837327837944
117,0.032914623618125916
118,0.030872713774442673
119,0.03007979691028595
120,0.031474776566028595
121,0.032294560223817825
122,0.030665284022688866
123,0.030562376603484154
124,0.03431249409914017
125,0.03529263287782669
126,0.035176221281290054
127,0.04320375248789787
128,0.03151802718639374
129,0.032624952495098114
130,0.040887992829084396
131,0.03351694345474243
132,0.030568042770028114
133,0.030511200428009033
134,0.03365178406238556
135,0.04226917773485184
136,0.03745676204562187
137,0.0311623252928257
138,0.03193727508187294
139,0.034543685615062714
140,0.055320389568805695
141,0.03249159827828407
142,0.03820820525288582
143,0.031086815521121025
144,0.03449585661292076
145,0.03292739763855934
146,0.0335947647690773
147,0.03719450905919075
148,0.03214530646800995
149,0.03134721890091896
150,0.032361481338739395
151,0.0384129099547863
152,0.03940872475504875
153,0.04028216376900673
154,0.0312839075922966
155,0.03565360605716705
156,0.054557133466005325
157,0.07124657183885574
158,0.03344249725341797
159,0.0536431260406971
160,0.03648732230067253
161,0.028144219890236855
162,0.033168304711580276
163,0.06317202746868134
164,0.042086344212293625
165,0.02762203849852085
166,0.05420415848493576
167,0.04275431111454964
168,0.08506188541650772
169,0.08675116300582886
170,0.04774438589811325
171,0.10582412034273148
172,0.025021864101290703
173,0.1870591640472412
174,0.026615675538778305
175,0.19317564368247986
176,0.023775121197104454
177,0.1913069486618042
178,0.08213873207569122
179,0.06282559037208557
180,0.17805762588977814
181,0.04471951723098755
182,0.1554323136806488
183,0.045823823660612106
184,0.4649399518966675
185,0.29473555088043213
186,0.2245693802833557
187,0.08103721588850021
188,0.4444355070590973
189,0.22614777088165283
190,0.35917404294013977
191,0.034321535378694534
192,0.6195136308670044
193,0.25084787607192993
194,0.3404032289981842
195,0.1465093195438385
196,0.41978657245635986
197,0.30150285363197327
198,0.5354984402656555
199,0.3381810784339905
200,0.7281938791275024
201,0.011083383113145828
202,0.3063826858997345
203,0.27271169424057007
204,0.15292105078697205
205,0.37106671929359436
206,0.011764786206185818
207,0.3110668659210205
208,0.1920492947101593
209,0.2985391914844513
210,0.07690832763910294
211,0.10202395170927048
212,0.06771987676620483
213,0.026223713532090187
214,0.1483629047870636
215,0.03138739988207817
216,0.13709667325019836
217,0.06455621123313904
218,0.061698753386735916
219,0.07035571336746216
220,0.010000202804803848
221,0.06800050288438797
222,0.11070813238620758
223,0.07061370462179184
224,0.0663209781050682
225,0.027446944266557693
226,0.1861959844827652
227,0.2646043598651886
228,0.03925521299242973
229,0.1717691570520401
230,0.18792277574539185
231,0.026514258235692978
232,0.007656900677829981
233,0.05573610961437225
234,0.137147918343544
235,0.1373458206653595
236,0.301403284072876
237,0.13945934176445007
238,0.7097508311271667
239,0.42066675424575806
240,0.6170369982719421
241,0.09357026219367981
242,1.1043181419372559
243,0.12090244889259338
244,0.6189579963684082
245,0.5182348489761353
246,0.0747917890548706
247,0.8847241401672363
248,0.3179134726524353
249,0.4205120801925659
250,0.5623930096626282
251,0.4168049991130829
252,0.3412568271160126
253,0.5674566626548767
254,0.28028255701065063
255,0.2361041158437729
256,0.37478208541870117
257,0.29506412148475647
258,0.015457200817763805
259,0.23787367343902588
260,0.31880635023117065
261,0.14475026726722717
262,0.09100056439638138
263,0.25228723883628845
264,0.17316313087940216
265,0.017608577385544777
266,0.10022180527448654
267,0.20236611366271973
268,0.05596305802464485
269,0.022172968834638596
270,0.162350594997406
271,0.13517743349075317
272,0.132730633020401
273,0.24218915402889252
274,0.21870186924934387
275,0.009388113394379616
276,0.223978653550148
277,0.12151069194078445
278,0.03248116746544838
279,0.1496865451335907
280,0.09344843029975891
281,0.09315229952335358
282,0.1315883994102478
283,0.1531139314174652
284,0.18503636121749878
285,0.15821191668510437
286,0.21249015629291534
287,0.08652544021606445
288,0.01931951381266117
289,0.27980998158454895
290,0.12467829883098602
291,0.009280329570174217
292,0.23427583277225494
293,0.2077983319759369
294,0.15306146442890167
295,0.09315628558397293
296,0.037227533757686615
297,0.12594902515411377
298,0.10852357745170593
299,0.12415177375078201
300,0.09657880663871765
301,0.15759415924549103
302,0.22952204942703247
303,0.13822364807128906
304,0.20005060732364655
305,0.08279556781053543
306,0.0802164301276207
307,0.16714048385620117
308,0.18027101457118988
309,0.038700174540281296
310,0.34170132875442505
311,0.02909037284553051
312,0.12214986979961395
313,0.2395608276128769
314,0.06810428202152252
315,0.1513664573431015
316,0.08303181082010269
317,0.015963489189743996
318,0.2686104476451874
319,0.01535516045987606
320,0.1781454235315323
321,0.17835743725299835
322,0.07938819378614426
323,0.12769970297813416
324,0.15609970688819885
325,0.12249256670475006
326,0.05784527212381363
327,0.12622222304344177
328,0.031392890959978104
329,0.1416338086128235
330,0.12069465219974518
331,0.07280754297971725
332,0.07613030076026917
333,0.06791961938142776
334,0.07626619935035706
335,0.13278506696224213
336,0.2012743204832077
337,0.057677093893289566
338,0.03378213196992874
339,0.11207807064056396
340,0.08724303543567657
341,0.070057712495327
342,0.2968965470790863
343,0.02054700255393982
344,0.2978074550628662
345,0.2569642961025238
346,0.12750114500522614
347,0.37731462717056274
348,0.1429966390132904
349,0.241820827126503
350,0.31552374362945557
351,0.11527027189731598
352,0.2989104390144348
353,0.12384699285030365
354,0.015073140151798725
355,0.10780403763055801
356,0.02706974744796753
357,0.08002041280269623
358,0.024398958310484886
359,0.05420326814055443
360,0.060263797640800476
361,0.08539381623268127
362,0.02855638973414898
363,0.008804704993963242
364,0.0557023249566555
365,0.13920265436172485
366,0.01397900003939867
367,0.052857767790555954
368,0.03568922355771065
369,0.11940457671880722
370,0.2246168553829193
371,0.10309460014104843
372,0.22292037308216095
373,0.04763686656951904
374,0.014934019185602665
375,0.2705228924751282
376,0.03862293064594269
377,0.26889684796333313
378,0.11668451130390167
379,0.0797247663140297
380,0.14061938226222992
381,0.03676418215036392
382,0.019541779533028603
383,0.0937112420797348
384,0.10415428876876831
385,0.013051874004304409
386,0.022172313183546066
387,0.10685139894485474
388,0.16171738505363464
389,0.046561699360609055
390,0.2522052526473999
391,0.06656860560178757
392,0.08374357968568802
393,0.032171763479709625
394,0.15371142327785492
395,0.12293305993080139
396,0.046609874814748764
397,0.1865537315607071
398,0.11795403063297272
399,0.0396394208073616
400,0.2615596652030945
401,0.10230916738510132
402,0.0765606239438057
403,0.07632730156183243
404,0.22149163484573364
405,0.2671460211277008
406,0.1803208738565445
407,0.24581117928028107
408,0.21153202652931213
409,0.029792096465826035
410,0.2810960114002228
411,0.22329165041446686
412,0.053196437656879425
413,0.20894283056259155
414,0.0876208245754242
415,0.09396844357252121
416,0.051030803471803665
417,0.17995813488960266
418,0.09518379718065262
419,0.04060612991452217
420,0.14469175040721893
421,0.1734297126531601
