epoch,meta_loss,checkpoint_selection_meta_loss,checkpoint_selection_metric,mean_support_loss,gradient_norm,elapsed_seconds,outer_learning_rate,CALCE_CX2_16_support_loss,CALCE_CX2_16_query_loss,CALCE_CX2_33_support_loss,CALCE_CX2_33_query_loss,CALCE_CX2_34_support_loss,CALCE_CX2_34_query_loss,CALCE_CX2_35_support_loss,CALCE_CX2_35_query_loss,CALCE_CX2_36_support_loss,CALCE_CX2_36_query_loss
1,0.5697704553604126,0.5398546814918518,deterministic_post_update_meta_query_loss,0.9296289682388306,2.0387912019314385,2.720837790053338,0.001,0.9025200009346008,0.6514738202095032,0.9283583760261536,0.5654109120368958,0.9249039888381958,0.5259186029434204,0.9775413274765015,0.6060713529586792,0.9148209691047668,0.49997758865356445
2,0.5364646911621094,0.509930944442749,deterministic_post_update_meta_query_loss,0.8888636827468872,1.9915410377238747,5.485313300974667,0.001,0.8630265593528748,0.6152440309524536,0.8877663612365723,0.5323306322097778,0.8833037614822388,0.4939922094345093,0.9363460540771484,0.5714022517204285,0.873875617980957,0.46935442090034485
3,0.5037192702293396,0.4800699472427368,deterministic_post_update_meta_query_loss,0.8485037088394165,1.9509887131355261,8.29112517600879,0.001,0.8244470953941345,0.5800114870071411,0.8480286598205566,0.49960970878601074,0.8448619842529297,0.4627934396266937,0.8924312591552734,0.5371147394180298,0.832749605178833,0.43906670808792114
4,0.4711582362651825,0.45012384057044985,deterministic_post_update_meta_query_loss,0.8084535002708435,1.9123112576433925,11.117889760062099,0.001,0.782006561756134,0.5441330671310425,0.8078358173370361,0.4676007628440857,0.8038663268089294,0.4317997694015503,0.8543564081192017,0.503335177898407,0.7942020297050476,0.4089221656322479
5,0.43791547417640686,0.41996341943740845,deterministic_post_update_meta_query_loss,0.7653794288635254,1.8755376697592998,14.037790097063407,0.001,0.7438969612121582,0.5076339244842529,0.7627161741256714,0.43409469723701477,0.761199951171875,0.40034130215644836,0.8094226717948914,0.4689176380634308,0.7496614456176758,0.37858980894088745
6,0.40542879700660706,0.38947056531906127,deterministic_post_update_meta_query_loss,0.7244183421134949,1.8370006990447831,16.884131944039837,0.001,0.701714813709259,0.47219541668891907,0.7236367464065552,0.4017018675804138,0.722907543182373,0.36968907713890076,0.7660204172134399,0.4353952407836914,0.7078119516372681,0.3481624126434326
7,0.3729304075241089,0.35855230689048767,deterministic_post_update_meta_query_loss,0.6850077509880066,1.7988516716266167,19.72649750788696,0.001,0.6632242798805237,0.4355853796005249,0.6840381622314453,0.3694099187850952,0.6781007051467896,0.3381701707839966,0.7283849716186523,0.40211376547813416,0.6712908148765564,0.3193728029727936
8,0.33999791741371155,0.327142733335495,deterministic_post_update_meta_query_loss,0.6439510583877563,1.7578670222487396,22.681253149872646,0.001,0.6218673586845398,0.40051835775375366,0.6457873582839966,0.336371511220932,0.6385790705680847,0.3078126907348633,0.6836416125297546,0.36685100197792053,0.6298797130584717,0.2884359359741211
9,0.30700209736824036,0.2951961666345596,deterministic_post_update_meta_query_loss,0.5965797305107117,1.713500535093117,25.529908193973824,0.001,0.5741701126098633,0.3633655607700348,0.5945379734039307,0.3042517602443695,0.5914095044136047,0.2761603593826294,0.6368205547332764,0.3323970139026642,0.585960328578949,0.2588357627391815
10,0.2734188437461853,0.26269144713878634,deterministic_post_update_meta_query_loss,0.5536064505577087,1.6645155079471756,28.364455481991172,0.001,0.5345709323883057,0.3262055814266205,0.5504490733146667,0.2711264491081238,0.5544484853744507,0.2443985939025879,0.587807297706604,0.2963976562023163,0.5407564640045166,0.2289659082889557
11,0.2404245138168335,0.22964161932468413,deterministic_post_update_meta_query_loss,0.5073221325874329,1.6089525057431167,31.311710651032627,0.001,0.4861486554145813,0.2887536585330963,0.5063304901123047,0.23789551854133606,0.5011741518974304,0.21363019943237305,0.5455248355865479,0.2628845274448395,0.4974325895309448,0.1989586502313614
12,0.20751304924488068,0.19612889587879181,deterministic_post_update_meta_query_loss,0.46145501732826233,1.5447088557115285,34.17141140298918,0.001,0.4422298073768616,0.2515116333961487,0.4618665874004364,0.2057006061077118,0.4593358635902405,0.18311060965061188,0.4974091053009033,0.2279934287071228,0.4464336931705475,0.16924899816513062
13,0.17486105859279633,0.16235666573047638,deterministic_post_update_meta_query_loss,0.4118877351284027,1.4700720242556877,37.02962273708545,0.001,0.40185096859931946,0.2154826521873474,0.4110056459903717,0.1732470989227295,0.40899133682250977,0.15393301844596863,0.43897736072540283,0.19206859171390533,0.39861351251602173,0.139573872089386
14,0.14183712005615234,0.12874184548854828,deterministic_post_update_meta_query_loss,0.3670305609703064,1.3758182015773022,39.994694070890546,0.001,0.349376380443573,0.17668680846691132,0.36226019263267517,0.14019380509853363,0.3703625202178955,0.12293998152017593,0.39847567677497864,0.1575315147638321,0.35467803478240967,0.11183346062898636
15,0.11079920828342438,0.096050825715065,deterministic_post_update_meta_query_loss,0.31719473004341125,1.2609640276388,42.856038325000554,0.001,0.3082869052886963,0.1410449743270874,0.31457364559173584,0.1087595596909523,0.31302276253700256,0.09499526768922806,0.34424102306365967,0.12514442205429077,0.30584925413131714,0.08405182510614395
16,0.08102571964263916,0.06561492085456848,deterministic_post_update_meta_query_loss,0.2690497934818268,1.113607298405345,45.72196234599687,0.001,0.2587359547615051,0.1047101616859436,0.2630651891231537,0.07982848584651947,0.26281094551086426,0.06839434802532196,0.29806214570999146,0.09241193532943726,0.262574702501297,0.059783685952425
17,0.053697921335697174,0.039648348838090895,deterministic_post_update_meta_query_loss,0.21747176349163055,0.9191160897701448,48.68249142705463,0.001,0.2083321511745453,0.07081086188554764,0.22240789234638214,0.052813660353422165,0.21014294028282166,0.044776540249586105,0.24170522391796112,0.06169411167502403,0.20477065443992615,0.03839442506432533
18,0.03164492920041084,0.021566710248589516,deterministic_post_update_meta_query_loss,0.170434832572937,0.6691740947855005,51.53159579494968,0.001,0.16417506337165833,0.04229652136564255,0.17062021791934967,0.031219851225614548,0.1665804088115692,0.025933915749192238,0.18336182832717896,0.03723035752773285,0.1674366444349289,0.021543994545936584
19,0.016838613897562027,0.015865574404597283,deterministic_post_update_meta_query_loss,0.11997587978839874,0.35285417184055307,54.39493658207357,0.001,0.11476418375968933,0.019762851297855377,0.11587464064359665,0.016779202967882156,0.1128835380077362,0.01510192733258009,0.1324508935213089,0.019778139889240265,0.12390610575675964,0.0127709424123168
