step,loss,nll,kl,kl_weight,gradient_norm,optimizer_step_skipped,amp_scale_before,amp_scale_after,batch_sampling_attempts,batch_cells,batch_current_cycles,batch_betas,context_points_min,context_points_max,target_points_min,target_points_max,target_soh_raw_min,target_soh_raw_max,target_normalized_min,target_normalized_max,prediction_mean_min,prediction_mean_max,prediction_std_min,prediction_std_max,prior_std_min,prior_std_max,posterior_std_min,posterior_std_max,iv_observed_fraction_mean,gpu_allocated_mb,gpu_reserved_mb,learning_rate,validation_rmse,elapsed_seconds,validation_cell_rmse,nonfinite_gradient_parameters
17,2.1885173320770264,2.188002586364746,0.1513785123825073,0.0034,4.053121566772461,False,1024.0,1024.0,16,MATR_b3c44|MATR_b2c14|MATR_b4c25|MATR_b1c31|MATR_b2c45|MATR_b1c29|MATR_b2c14|MATR_b3c38|MATR_b3c38|MATR_b4c13|MATR_b2c34|MATR_b1c1|MATR_b1c17|MATR_b4c0|MATR_b3c38|MATR_b2c46,468|378|449|187|189|323|392|982|1333|602|377|1221|562|506|1062|319,1|0.75|1|0.75|0.75|0|0.25|0.75|0.75|0|0.5|0|0.75|1|0|0.25,15,103,117,128,0.4820561909090908,0.991902909090909,-6.038793563842773,0.90758615732193,-0.318603515625,-0.2186279296875,0.7488819360733032,0.8158703446388245,0.5522242188453674,0.7855632901191711,0.5581448674201965,0.8376894593238831,0.5283203125,65.58984375,176.0,0.0001,,25.592132406076416,,
18,1.9373202323913568,1.936850547790528,0.1304686963558197,0.0036,3.2279531955718994,False,1024.0,1024.0,16,MATR_b2c32|MATR_b1c26|MATR_b3c35|MATR_b4c41|MATR_b3c28|MATR_b1c9|MATR_b3c34|MATR_b2c11|MATR_b2c35|MATR_b4c43|MATR_b3c40|MATR_b2c35|MATR_b3c11|MATR_b4c35|MATR_b3c39|MATR_b2c45,352|464|858|635|338|695|574|306|245|569|372|226|631|546|513|273,0.5|1|0|1|0.5|0.75|0.25|0|0.5|0.75|0.5|0.25|1|1|0.25|0.75,17,126,128,128,0.3939060727272727,0.9718841818181816,-7.239790439605713,0.634842038154602,-0.3173828125,-0.226318359375,0.7511342167854309,0.8124734163284302,0.552017331123352,0.7877554297447205,0.5573110580444336,0.8252249360084534,0.55908203125,65.5927734375,176.0,0.0001,,27.07925752503797,,
19,1.2410062551498413,1.2407042980194092,0.0794623866677284,0.0038,0.786929726600647,False,1024.0,1024.0,16,MATR_b2c27|MATR_b2c45|MATR_b3c0|MATR_b3c40|MATR_b2c27|MATR_b4c20|MATR_b2c25|MATR_b1c17|MATR_b2c43|MATR_b2c25|MATR_b4c40|MATR_b2c29|MATR_b2c18|MATR_b2c39|MATR_b1c29|MATR_b2c46,330|310|797|509|101|552|113|583|385|249|762|157|162|224|249|212,0|0.75|0.5|0.75|0.75|0.5|0.5|0.25|0.5|0|0|0|1|0|0.5|0.5,13,128,102,128,0.7171081454545454,0.9790489999999998,-2.8363406658172607,0.732458770275116,-0.337890625,-0.234375,0.7653629183769226,0.8392127156257629,0.5525346398353577,0.7833089828491211,0.558562159538269,0.8133557438850403,0.403564453125,65.5927734375,176.0,0.0001,,28.23452984006144,,
20,1.592512845993042,1.5921430587768557,0.0924333035945892,0.004,1.5573811531066897,False,1024.0,1024.0,16,MATR_b1c33|MATR_b1c33|MATR_b4c28|MATR_b2c23|MATR_b3c34|MATR_b2c0|MATR_b3c34|MATR_b1c16|MATR_b4c5|MATR_b3c8|MATR_b1c15|MATR_b3c35|MATR_b3c16|MATR_b4c0|MATR_b3c11|MATR_b4c26,164|471|489|364|546|141|403|627|638|275|333|292|425|341|241|261,0.25|0.75|1|0.5|0.5|1|0.75|0.25|0.75|0.5|0.25|0.75|0.5|0.25|0.5|0.75,14,126,128,128,0.4820003818181818,0.9915635454545454,-6.039554119110107,0.9029625058174132,-0.338134765625,-0.232421875,0.7652977108955383,0.8329926133155823,0.5510870814323425,0.7884870171546936,0.5577278733253479,0.822828471660614,0.57421875,65.5927734375,176.0,0.0001,,29.853720646118745,,
21,1.7550177574157717,1.7544608116149902,0.1326179504394531,0.0042,2.6010196208953857,False,1024.0,1024.0,16,MATR_b2c10|MATR_b1c32|MATR_b2c46|MATR_b3c21|MATR_b2c31|MATR_b1c7|MATR_b2c5|MATR_b2c4|MATR_b2c44|MATR_b4c26|MATR_b2c35|MATR_b2c45|MATR_b4c20|MATR_b2c28|MATR_b4c26|MATR_b4c28,438|368|289|260|373|383|350|340|140|344|383|212|386|150|181|434,1|0|0|0.5|0.75|0.5|0.5|0.5|0.75|0|0.75|0|1|0.25|0.5|1,8,126,103,128,0.4820003818181818,0.9824156363636364,-6.039554119110107,0.7783272862434387,-0.3408203125,-0.236083984375,0.7698726654052734,0.8187989592552185,0.5507772564888,0.7884870171546936,0.5583534836769104,0.8310635685920715,0.4970703125,65.5927734375,176.0,0.0001,,30.935646679019555,,
22,1.7848114967346191,1.7843936681747437,0.094959057867527,0.0044,2.183412313461304,False,1024.0,1024.0,16,MATR_b2c44|MATR_b3c16|MATR_b4c22|MATR_b1c17|MATR_b4c0|MATR_b4c25|MATR_b3c26|MATR_b2c38|MATR_b2c31|MATR_b4c13|MATR_b1c24|MATR_b1c33|MATR_b2c36|MATR_b1c36|MATR_b2c1|MATR_b3c39,246|822|521|404|373|250|766|176|147|646|207|302|211|394|120|783,0.25|1|0.75|0.25|0.5|0.5|0.5|0|0|0|0.5|0.75|0.75|0|0.75|1,12,128,50,128,0.4820561909090908,0.9829625454545454,-6.038793563842773,0.7857786417007446,-0.3681640625,-0.226806640625,0.7745972871780396,0.8367211222648621,0.5507772564888,0.7915513515472412,0.5578320622444153,0.8336822390556335,0.4658203125,65.5927734375,176.0,0.0001,,32.36644445499405,,
23,1.4488996267318726,1.4485019445419312,0.0864551663398742,0.0046,1.1267801523208618,False,1024.0,1024.0,16,MATR_b3c27|MATR_b1c44|MATR_b4c38|MATR_b2c39|MATR_b4c24|MATR_b4c22|MATR_b2c10|MATR_b4c19|MATR_b1c38|MATR_b3c35|MATR_b3c4|MATR_b4c17|MATR_b4c35|MATR_b3c38|MATR_b1c1|MATR_b2c46,356|386|376|215|364|322|224|883|450|763|326|283|749|769|1621|125,0|1|0.75|1|1|0.25|0.75|1|0.5|0.25|0.75|0.25|0.75|0.25|0.25|0.5,11,126,128,128,0.5839974272727272,0.9803943636363636,-4.649900913238525,0.7507885694503784,-0.393310546875,-0.25537109375,0.7997162342071533,0.8496453762054443,0.5504675507545471,0.7905512452125549,0.5578320622444153,0.814374566078186,0.574462890625,65.5927734375,176.0,0.0001,,34.27723661297932,,
24,1.3440921306610107,1.3435192108154297,0.1193538159132003,0.0048,1.424265742301941,False,1024.0,1024.0,16,MATR_b1c0|MATR_b1c16|MATR_b2c23|MATR_b4c40|MATR_b2c27|MATR_b4c17|MATR_b3c0|MATR_b2c25|MATR_b1c28|MATR_b1c31|MATR_b2c20|MATR_b2c13|MATR_b2c6|MATR_b1c0|MATR_b2c0|MATR_b1c0,1171|489|433|528|367|692|416|117|254|245|204|312|368|1383|136|1337,0|0.75|1|0.25|0.25|0.5|0|0.25|0.5|0.25|0|1|0.75|0.25|1|0.25,9,125,128,128,0.6294339363636363,0.9889642727272726,-4.030853271484375,0.8675488829612732,-0.44677734375,-0.228515625,0.7650368809700012,0.8581911325454712,0.5513970255851746,0.7930195927619934,0.5564781427383423,0.8369977474212646,0.434326171875,65.5927734375,176.0,0.0001,,36.01325528114103,,
25,2.6558752059936523,2.655196189880371,0.1357817947864532,0.005,5.196529865264893,False,1024.0,1024.0,16,MATR_b3c0|MATR_b4c13|MATR_b2c45|MATR_b2c38|MATR_b4c0|MATR_b4c44|MATR_b4c19|MATR_b4c37|MATR_b4c39|MATR_b1c20|MATR_b1c28|MATR_b4c43|MATR_b1c23|MATR_b4c25|MATR_b3c13|MATR_b1c39,357|315|187|163|715|276|464|615|206|202|467|751|525|199|437|185,1|0.5|0.5|0.5|0|0.5|1|0.25|0|0.5|1|0.75|0.25|0.25|1|0.75,8,122,128,128,0.4127323363636364,0.9824126363636362,-6.983293056488037,0.7782864570617676,-0.402099609375,-0.249267578125,0.7753865718841553,0.8669325709342957,0.5495392680168152,0.7920183539390564,0.5555422902107239,0.8375511169433594,0.54345703125,65.5927734375,176.0,0.0001,,37.50794536713511,,
26,1.4272267818450928,1.426610231399536,0.1185724437236785,0.0052,1.2666634321212769,False,1024.0,1024.0,16,MATR_b1c36|MATR_b4c37|MATR_b2c47|MATR_b2c0|MATR_b1c9|MATR_b4c30|MATR_b2c13|MATR_b4c23|MATR_b4c17|MATR_b3c39|MATR_b4c16|MATR_b3c26|MATR_b4c8|MATR_b2c14|MATR_b1c23|MATR_b2c44,200|587|490|192|461|294|300|464|648|588|310|342|550|247|616|237,0.25|0.5|0|1|0.25|1|0|0.25|0|0.75|0|0.25|0|0|0.5|0.5,15,128,128,128,0.5425964181818181,0.9782383636363636,-5.2139668464660645,0.7214142680168152,-0.429931640625,-0.276611328125,0.799850583076477,0.8738805055618286,0.5501580238342285,0.791151225566864,0.5563741326332092,0.8327168226242065,0.32568359375,65.5927734375,176.0,0.0001,,38.97607231303118,,
27,1.4039928913116455,1.4036033153533936,0.0721526518464088,0.0054,0.7525053024291992,False,1024.0,1024.0,16,MATR_b4c27|MATR_b2c36|MATR_b1c38|MATR_b2c29|MATR_b4c22|MATR_b1c24|MATR_b2c31|MATR_b1c33|MATR_b2c13|MATR_b2c18|MATR_b3c16|MATR_b4c24|MATR_b3c8|MATR_b3c11|MATR_b4c0|MATR_b4c38,208|225|176|137|202|317|114|271|404|143|547|744|258|389|328|515,0.75|0.25|1|0|1|0.25|0.75|0|0.75|0|0.5|0.5|1|0.5|1|0,9,126,116,128,0.5335607818181818,0.9851825454545452,-5.337072372436523,0.816024899482727,-0.5126953125,-0.291259765625,0.8148502707481384,0.8646713495254517,0.5490240454673767,0.7936875820159912,0.5540887713432312,0.8259790539741516,0.5126953125,65.5927734375,176.0,0.0001,,40.451940750936046,,
28,1.7079501152038574,1.7072248458862305,0.129519373178482,0.0056,2.3101789951324463,False,1024.0,1024.0,16,MATR_b3c26|MATR_b4c20|MATR_b4c44|MATR_b4c35|MATR_b4c5|MATR_b4c30|MATR_b4c13|MATR_b2c38|MATR_b3c16|MATR_b2c26|MATR_b2c39|MATR_b4c22|MATR_b3c39|MATR_b4c16|MATR_b2c38|MATR_b2c6,555|440|857|552|278|317|437|131|1103|349|210|365|637|768|162|423,0.5|0|0.5|1|0.5|0.75|1|0.25|0.75|0|0.5|0.5|0.5|1|1|0,15,121,122,128,0.5514941454545453,0.9807466363636362,-5.092740058898926,0.7555881142616272,-0.46337890625,-0.281005859375,0.8091533184051514,0.8740226626396179,0.5487151145935059,0.7920851111412048,0.5548151731491089,0.8458801507949829,0.543701171875,65.5927734375,176.0,0.0001,,42.00708162598312,,
29,1.1903629302978516,1.1899718046188354,0.0674364566802978,0.0058,0.8624976277351379,False,1024.0,1024.0,16,MATR_b2c28|MATR_b1c39|MATR_b3c16|MATR_b3c44|MATR_b3c4|MATR_b4c2|MATR_b1c28|MATR_b3c40|MATR_b2c35|MATR_b1c9|MATR_b4c33|MATR_b2c44|MATR_b3c19|MATR_b2c46|MATR_b3c5|MATR_b1c16,201|190|1040|198|224|591|530|358|343|255|201|332|619|219|425|202,0|0|0.5|0|0.25|0.25|0.75|0.25|0.25|0|0.25|0|0.25|0|1|0,8,126,128,128,0.7205661363636363,0.9841302727272726,-2.7892274856567383,0.8016882538795471,-0.490966796875,-0.32275390625,0.8107784390449524,0.8728858232498169,0.5493331551551819,0.791951596736908,0.5527417063713074,0.813831090927124,0.232177734375,65.5927734375,176.0,0.0001,,43.49485716293566,,
30,1.2940552234649658,1.293535828590393,0.0865600258111953,0.006,0.5540704131126404,False,1024.0,1024.0,16,MATR_b3c38|MATR_b2c28|MATR_b4c2|MATR_b1c0|MATR_b1c17|MATR_b4c5|MATR_b4c19|MATR_b1c0|MATR_b2c34|MATR_b1c20|MATR_b1c20|MATR_b2c28|MATR_b3c39|MATR_b1c39|MATR_b1c7|MATR_b2c46,824|271|159|965|304|615|310|998|405|166|149|429|921|433|498|258,0.25|0|0.5|0.25|0.25|0.75|0.75|0.5|0.25|0.75|1|0.25|0|0.75|0.25|0,23,127,112,128,0.5514941454545453,0.9736381818181816,-5.092740058898926,0.6587393283843994,-0.48291015625,-0.3193359375,0.8108461499214172,0.8863025307655334,0.5487151145935059,0.7892857193946838,0.5527417063713074,0.8122020363807678,0.403076171875,65.5927734375,176.0,0.0001,,45.284105458064005,,
31,1.1515345573425293,1.151216745376587,0.0512549579143524,0.0062,0.4708958864212036,False,1024.0,1024.0,16,MATR_b1c38|MATR_b3c35|MATR_b4c30|MATR_b2c6|MATR_b1c9|MATR_b3c41|MATR_b3c10|MATR_b4c39|MATR_b2c38|MATR_b2c23|MATR_b3c21|MATR_b1c45|MATR_b3c39|MATR_b3c5|MATR_b2c28|MATR_b3c41,405|690|157|342|284|570|484|459|287|380|266|189|564|438|232|229,0.25|0.75|0.75|0.75|0|0.5|0.5|0.5|0.5|0|0.75|0.5|0.5|1|0|0.25,43,128,128,128,0.6165992636363636,0.982805909090909,-4.205718517303467,0.7836445569992065,-0.47900390625,-0.376220703125,0.8196857571601868,0.9007157683372498,0.5485092401504517,0.7902846932411194,0.552017331123352,0.8164827227592468,0.465576171875,65.5927734375,176.0,0.0001,,46.66701398510486,,
