fold,seed,model,cell_id,beta,requested_observed_cycle,observed_through_cycle,num_available_context_points,status,reason,future_rmse,current_soh_abs_error,nll,coverage_95,interval_width_95,forecast_start_cycle,num_context_points,num_target_points,schedule,cycle_step
0,42,partial_iv_anp,CALCE_CS2_33,0.25,114,114,114,ok,,0.12118923534497926,0.020878076575138294,0.36239215181904905,0.336996336996337,0.125206866696984,115,114,546,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,0.5,114,114,114,ok,,0.12029107527429678,0.020410196847036488,0.30749870744032626,0.3424908424908425,0.12684614172764824,115,114,546,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,0.75,114,114,114,ok,,0.1199722696857857,0.020252691071847906,0.289343789721293,0.3443223443223443,0.12739602267843395,115,114,546,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,1.0,114,114,114,ok,,0.11894879562666959,0.019759247577327943,0.2258344054074432,0.3516483516483517,0.12916758565219155,115,114,546,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,0.0,115,115,115,ok,,0.0768483466185058,0.020243105298829445,-1.1323640099383487,0.581651376146789,0.15123964113594845,116,115,545,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,0.25,115,115,115,ok,,0.12351269437345865,0.02457358006470889,0.5694892752656241,0.30091743119266057,0.11943393470831667,116,115,545,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,0.5,115,115,115,ok,,0.12327659952873045,0.024446181928705846,0.5596884420280072,0.30642201834862387,0.11987295372069924,116,115,545,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,0.75,115,115,115,ok,,0.12328642562401336,0.024470196397463284,0.5672295166585982,0.30275229357798167,0.11976631202928932,116,115,545,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,1.0,115,115,115,ok,,0.12275776086767996,0.02410022454212568,0.5116866105883882,0.3100917431192661,0.12114547128800686,116,115,545,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,0.0,116,116,116,ok,,0.07687485501283806,0.021736606851485374,-1.1449529930140843,0.5974264705882353,0.1511020722142915,117,116,544,step1,1
0,42,partial_iv_anp,CALCE_CS2_33,0.25,116,116,116,ok,,0.12550623881563516,0.027642341729399722,0.847141843709777,0.26286764705882354,0.11257674044183041,117,116,544,step1,1
